customer_id,city,age,gender,plan_type,contract_type,tenure_months,monthly_charges
CUST119880,Pune,60,Male,Postpaid,1-Year,26,740.0
CUST119881,Noida,65,Male,Broadband,Month-to-Month,11,2176.18
CUST119882,Bangalore,63,Male,Prepaid,No Contract,6,352.55
CUST119883,Delhi,57,Female,Postpaid,1-Year,37,1110.46
CUST119884,Bangalore,47,Female,Prepaid,No Contract,23,413.11
CUST119885,Mumbai,44,Female,Prepaid,No Contract,32,217.67
CUST119886,Pune,37,Male,Prepaid,No Contract,20,224.18
CUST119887,Bangalore,31,Male,Postpaid,Month-to-Month,9,1334.94
CUST119888,Mumbai,29,Female,Broadband,1-Year,44,1103.76
CUST119889,Noida,40,Female,Prepaid,No Contract,8,267.6
CUST119890,Delhi,29,Male,Postpaid,Month-to-Month,13,760.55
CUST119891,Delhi,61,Female,Prepaid,No Contract,23,345.62
CUST119892,Bangalore,61,Female,Postpaid,2-Year,13,1158.05
CUST119893,Delhi,56,Male,Postpaid,1-Year,13,1292.45
CUST119894,Delhi,59,Male,Postpaid,Month-to-Month,12,1295.43
CUST119895,Bangalore,47,Female,Broadband,Month-to-Month,9,2187.93
CUST119896,Gurgaon,65,Female,Postpaid,1-Year,40,1423.34
CUST119897,Bangalore,44,Female,Postpaid,Month-to-Month,2,1493.76
CUST119898,Pune,41,Male,Prepaid,No Contract,33,332.7
CUST119899,Gurgaon,20,Female,Prepaid,No Contract,31,360.88
CUST119900,Gurgaon,47,Female,Prepaid,No Contract,17,363.53
CUST119901,Delhi,52,Male,Postpaid,2-Year,24,1284.79
CUST119902,Delhi,50,Female,Postpaid,1-Year,17,619.51
CUST119903,Delhi,54,Male,Postpaid,Month-to-Month,12,600.66
CUST119904,Delhi,57,Female,Postpaid,Month-to-Month,21,914.63
CUST119905,Mumbai,33,Female,Postpaid,2-Year,45,1094.67
CUST119906,Gurgaon,65,Female,Prepaid,No Contract,17,218.11
CUST119907,Bangalore,35,Female,Prepaid,No Contract,16,347.88
CUST119908,Noida,35,Female,Prepaid,No Contract,10,225.8
CUST119909,Noida,31,Male,Prepaid,No Contract,14,269.37
CUST119910,Mumbai,49,Male,Prepaid,No Contract,30,291.15
CUST119911,Delhi,29,Female,Postpaid,Month-to-Month,20,1032.66
CUST119912,Bangalore,59,Female,Prepaid,No Contract,23,246.86
CUST119913,Gurgaon,19,Male,Prepaid,No Contract,15,309.89
CUST119914,Delhi,43,Female,Postpaid,Month-to-Month,11,584.6
CUST119915,Noida,40,Female,Broadband,Month-to-Month,24,1428.5
CUST119916,Gurgaon,52,Male,Broadband,Month-to-Month,17,928.0
CUST119917,Gurgaon,50,Male,Postpaid,2-Year,51,841.28
CUST119918,Noida,58,Male,Postpaid,Month-to-Month,22,1330.59
CUST119919,Pune,42,Male,Prepaid,No Contract,14,380.46
CUST119920,Gurgaon,21,Male,Postpaid,Month-to-Month,10,773.2
CUST119921,Gurgaon,38,Male,Prepaid,No Contract,2,369.28
CUST119922,Mumbai,65,Female,Postpaid,Month-to-Month,22,788.02
CUST119923,Bangalore,21,Male,Prepaid,No Contract,12,348.11
CUST119924,Delhi,48,Male,Prepaid,No Contract,18,384.6
CUST119925,Mumbai,32,Male,Prepaid,No Contract,35,348.96
CUST119926,Pune,21,Male,Prepaid,No Contract,22,305.16
CUST119927,Gurgaon,21,Male,Prepaid,No Contract,22,268.36
CUST119928,Pune,61,Female,Postpaid,Month-to-Month,7,1394.5
CUST119929,Pune,20,Female,Prepaid,No Contract,31,326.9
CUST119930,Gurgaon,22,Female,Prepaid,No Contract,11,307.13
CUST119931,Noida,36,Female,Broadband,2-Year,34,1742.24
CUST119932,Gurgaon,55,Female,Broadband,Month-to-Month,16,2117.84
CUST119933,Bangalore,49,Male,Broadband,2-Year,19,1576.77
CUST119934,Noida,26,Female,Prepaid,No Contract,1,371.49
CUST119935,Gurgaon,20,Female,Prepaid,No Contract,24,257.82
CUST119936,Bangalore,51,Male,Broadband,Month-to-Month,9,2497.23
CUST119937,Noida,42,Female,Prepaid,No Contract,28,332.76
CUST119938,Gurgaon,27,Male,Prepaid,No Contract,32,283.47
CUST119939,Delhi,49,Male,Postpaid,Month-to-Month,18,816.71
CUST119940,Delhi,22,Female,Prepaid,No Contract,12,406.58
CUST119941,Mumbai,46,Male,Broadband,Month-to-Month,10,1807.71
CUST119942,Pune,24,Male,Prepaid,No Contract,28,456.02
CUST119943,Noida,32,Female,Prepaid,No Contract,16,317.58
CUST119944,Mumbai,19,Male,Prepaid,No Contract,3,215.74
CUST119945,Mumbai,27,Male,Prepaid,No Contract,33,417.2
CUST119946,Gurgaon,28,Female,Prepaid,No Contract,7,458.16
CUST119947,Delhi,57,Male,Postpaid,Month-to-Month,12,932.47
CUST119948,Mumbai,38,Female,Postpaid,Month-to-Month,13,1423.67
CUST119949,Mumbai,29,Female,Prepaid,No Contract,22,224.09
CUST119950,Mumbai,21,Female,Prepaid,No Contract,13,426.31
CUST119951,Pune,45,Male,Prepaid,No Contract,8,316.36
CUST119952,Bangalore,46,Male,Prepaid,No Contract,4,313.11
CUST119953,Bangalore,30,Male,Postpaid,2-Year,16,1070.65
CUST119954,Delhi,35,Female,Postpaid,Month-to-Month,14,797.72
CUST119955,Pune,44,Male,Postpaid,2-Year,53,1461.31
CUST119956,Noida,20,Male,Prepaid,No Contract,4,453.55
CUST119957,Noida,52,Female,Prepaid,No Contract,9,415.91
CUST119958,Mumbai,56,Male,Broadband,Month-to-Month,1,1421.7
CUST119959,Mumbai,39,Male,Postpaid,Month-to-Month,8,1043.99
CUST119960,Mumbai,34,Female,Postpaid,1-Year,25,594.04
CUST119961,Delhi,45,Female,Broadband,1-Year,19,1952.24
CUST119962,Bangalore,55,Female,Broadband,Month-to-Month,15,1661.88
CUST119963,Pune,33,Male,Prepaid,No Contract,11,223.8
CUST119964,Delhi,22,Male,Prepaid,No Contract,16,317.46
CUST119965,Delhi,39,Male,Postpaid,Month-to-Month,5,958.85
CUST119966,Bangalore,34,Female,Broadband,2-Year,31,1757.85
CUST119967,Gurgaon,28,Female,Prepaid,No Contract,12,237.46
CUST119968,Bangalore,39,Female,Broadband,1-Year,41,1537.63
CUST119969,Bangalore,61,Female,Broadband,2-Year,26,2044.44
CUST119970,Gurgaon,61,Female,Prepaid,No Contract,27,215.38
CUST119971,Noida,53,Male,Postpaid,1-Year,32,1226.32
CUST119972,Mumbai,58,Female,Broadband,Month-to-Month,20,2398.78
CUST119973,Noida,63,Female,Prepaid,No Contract,25,382.56
CUST119974,Noida,61,Female,Broadband,1-Year,15,1260.74
CUST119975,Noida,59,Female,Postpaid,1-Year,33,1312.44
CUST119976,Delhi,57,Female,Broadband,Month-to-Month,19,2257.91
CUST119977,Gurgaon,20,Female,Prepaid,No Contract,6,231.27
CUST119978,Delhi,44,Male,Prepaid,No Contract,35,226.3
CUST119979,Mumbai,62,Female,Broadband,1-Year,8,2168.44
CUST119980,Noida,65,Male,Prepaid,No Contract,36,326.87
CUST119981,Mumbai,30,Male,Postpaid,Month-to-Month,17,994.18
CUST119982,Noida,30,Male,Postpaid,1-Year,10,612.88
CUST119983,Gurgaon,47,Male,Postpaid,2-Year,50,1367.23
CUST119984,Gurgaon,35,Male,Postpaid,2-Year,60,1408.09
CUST119985,Noida,57,Female,Broadband,2-Year,61,2468.59
CUST119986,Mumbai,50,Female,Prepaid,No Contract,3,283.54
CUST119987,Noida,34,Female,Prepaid,No Contract,33,373.91
CUST119988,Gurgaon,58,Male,Postpaid,2-Year,70,507.06
CUST119989,Pune,27,Female,Postpaid,1-Year,36,1402.41
CUST119990,Mumbai,58,Male,Broadband,Month-to-Month,11,1090.14
CUST119991,Noida,61,Female,Broadband,2-Year,40,2033.11
CUST119992,Delhi,41,Female,Prepaid,No Contract,29,427.6
CUST119993,Mumbai,59,Male,Postpaid,1-Year,18,1286.68
CUST119994,Pune,46,Male,Broadband,Month-to-Month,16,1689.55
CUST119995,Noida,25,Female,Prepaid,No Contract,14,279.6
CUST119996,Delhi,53,Other,Broadband,Month-to-Month,23,1643.88
CUST119997,Gurgaon,31,Male,Postpaid,1-Year,43,644.15
CUST119998,Mumbai,46,Female,Prepaid,No Contract,18,490.69
CUST119999,Delhi,24,Male,Postpaid,Month-to-Month,6,1448.68
CUST120000,Bangalore,42,Male,Prepaid,No Contract,30,279.7
CUST120001,Delhi,59,Male,Prepaid,No Contract,35,457.28
CUST120002,Gurgaon,47,Male,Postpaid,Month-to-Month,11,969.53
CUST120003,Bangalore,45,Female,Postpaid,Month-to-Month,1,975.73
CUST120004,Mumbai,27,Male,Prepaid,No Contract,33,487.77
CUST120005,Bangalore,64,Male,Broadband,Month-to-Month,24,2249.57
CUST120006,Pune,64,Male,Prepaid,No Contract,12,216.33
CUST120007,Delhi,51,Male,Broadband,Month-to-Month,24,1713.77
CUST120008,Bangalore,33,Male,Broadband,Month-to-Month,19,1139.29
CUST120009,Gurgaon,27,Female,Prepaid,No Contract,3,351.49
CUST120010,Mumbai,46,Male,Broadband,Month-to-Month,17,951.75
CUST120011,Delhi,32,Male,Broadband,Month-to-Month,24,2233.28
CUST120012,Delhi,45,Male,Postpaid,2-Year,32,655.53
CUST120013,Gurgaon,41,Male,Broadband,Month-to-Month,14,1998.06
CUST120014,Gurgaon,59,Female,Broadband,2-Year,40,1560.97
CUST120015,Noida,37,Male,Broadband,Month-to-Month,15,2449.03
CUST120016,Bangalore,64,Male,Postpaid,Month-to-Month,14,951.13
CUST120017,Pune,46,Female,Broadband,Month-to-Month,10,2036.02
CUST120018,Mumbai,19,Male,Prepaid,No Contract,17,373.17
CUST120019,Gurgaon,63,Female,Prepaid,No Contract,27,293.73
CUST120020,Gurgaon,49,Male,Prepaid,No Contract,27,350.39
CUST120021,Gurgaon,64,Female,Broadband,Month-to-Month,8,2335.18
CUST120022,Gurgaon,59,Male,Postpaid,Month-to-Month,13,614.79
CUST120023,Bangalore,47,Female,Broadband,2-Year,31,1057.32
CUST120024,Mumbai,26,Male,Prepaid,No Contract,10,231.42
CUST120025,Gurgaon,36,Male,Prepaid,No Contract,20,411.9
CUST120026,Delhi,23,Female,Postpaid,Month-to-Month,16,768.84
CUST120027,Delhi,25,Female,Broadband,Month-to-Month,9,2129.85
CUST120028,Gurgaon,51,Male,Postpaid,1-Year,28,1476.95
CUST120029,Delhi,18,Female,Prepaid,No Contract,11,414.81
CUST120030,Noida,30,Male,Broadband,Month-to-Month,13,1738.91
CUST120031,Delhi,23,Male,Prepaid,No Contract,35,473.88
CUST120032,Bangalore,52,Female,Postpaid,1-Year,6,1213.68
CUST120033,Gurgaon,46,Male,Prepaid,No Contract,23,284.35
CUST120034,Delhi,19,Female,Broadband,Month-to-Month,10,1936.24
CUST120035,Noida,27,Female,Prepaid,No Contract,11,385.74
CUST120036,Mumbai,48,Female,Prepaid,No Contract,13,380.67
CUST120037,Gurgaon,25,Male,Prepaid,No Contract,30,381.37
CUST120038,Noida,58,Female,Prepaid,No Contract,14,318.68
CUST120039,Delhi,56,Female,Broadband,Month-to-Month,18,803.85
CUST120040,Gurgaon,45,Female,Postpaid,Month-to-Month,8,1355.47
CUST120041,Noida,48,Male,Postpaid,1-Year,42,1488.82
CUST120042,Bangalore,30,Female,Broadband,Month-to-Month,4,2076.7
CUST120043,Gurgaon,24,Female,Prepaid,No Contract,33,273.94
CUST120044,Delhi,18,Male,Prepaid,No Contract,25,472.06
CUST120045,Noida,62,Female,Postpaid,1-Year,45,995.0
CUST120046,Gurgaon,61,Female,Postpaid,Month-to-Month,6,818.55
CUST120047,Delhi,43,Male,Prepaid,No Contract,21,280.16
CUST120048,Mumbai,63,Male,Postpaid,Month-to-Month,4,765.06
CUST120049,Pune,33,Female,Prepaid,No Contract,29,449.19
CUST120050,Delhi,29,Male,Broadband,1-Year,28,1944.38
CUST120051,Noida,33,Male,Broadband,2-Year,21,1769.27
CUST120052,Mumbai,51,Male,Postpaid,Month-to-Month,10,715.54
CUST120053,Mumbai,44,Male,Postpaid,Month-to-Month,2,1416.32
CUST120054,Bangalore,42,Male,Prepaid,No Contract,15,288.66
CUST120055,Pune,36,Male,Postpaid,Month-to-Month,9,701.32
CUST120056,Gurgaon,24,Male,Prepaid,No Contract,16,396.25
CUST120057,Delhi,29,Male,Postpaid,2-Year,51,1437.05
CUST120058,Pune,63,Male,Postpaid,Month-to-Month,5,1416.09
CUST120059,Bangalore,41,Female,Postpaid,Month-to-Month,4,864.24
CUST120060,Mumbai,56,Female,Broadband,1-Year,15,1437.18
CUST120061,Mumbai,22,Male,Postpaid,Month-to-Month,9,1457.26
CUST120062,Bangalore,18,Male,Prepaid,No Contract,34,223.21
CUST120063,Noida,24,Other,Prepaid,No Contract,4,452.79
CUST120064,Pune,65,Female,Prepaid,No Contract,17,314.25
CUST120065,Mumbai,43,Female,Prepaid,No Contract,21,258.38
CUST120066,Gurgaon,41,Male,Prepaid,No Contract,10,468.21
CUST120067,Bangalore,65,Male,Broadband,Month-to-Month,12,1958.58
CUST120068,Mumbai,34,Male,Prepaid,No Contract,6,239.82
CUST120069,Mumbai,21,Male,Prepaid,No Contract,22,288.12
CUST120070,Mumbai,33,Female,Broadband,Month-to-Month,10,1317.61
CUST120071,Delhi,53,Female,Broadband,2-Year,68,958.88
CUST120072,Mumbai,22,Female,Postpaid,1-Year,11,722.35
CUST120073,Bangalore,22,Male,Prepaid,No Contract,26,466.65
CUST120074,Noida,60,Female,Postpaid,Month-to-Month,24,1100.62
CUST120075,Mumbai,63,Female,Prepaid,No Contract,34,434.93
CUST120076,Delhi,34,Male,Prepaid,No Contract,35,499.17
CUST120077,Mumbai,58,Male,Prepaid,No Contract,3,408.68
CUST120078,Noida,38,Male,Postpaid,1-Year,46,963.3
CUST120079,Mumbai,47,Male,Postpaid,1-Year,48,1193.89
CUST120080,Bangalore,50,Female,Prepaid,No Contract,12,483.22
CUST120081,Mumbai,62,Male,Prepaid,No Contract,6,415.71
CUST120082,Gurgaon,40,Female,Broadband,2-Year,41,1082.68
CUST120083,Noida,59,Female,Prepaid,No Contract,30,243.03
CUST120084,Delhi,46,Male,Postpaid,1-Year,28,895.94
CUST120085,Mumbai,59,Male,Prepaid,No Contract,32,239.0
CUST120086,Gurgaon,56,Male,Postpaid,2-Year,22,610.39
CUST120087,Delhi,55,Female,Postpaid,Month-to-Month,6,670.27
CUST120088,Mumbai,24,Male,Broadband,2-Year,64,2067.86
CUST120089,Mumbai,54,Female,Prepaid,No Contract,21,215.16
CUST120090,Bangalore,24,Female,Postpaid,Month-to-Month,7,791.56
CUST120091,Bangalore,32,Male,Postpaid,1-Year,11,978.27
CUST120092,Bangalore,46,Female,Prepaid,No Contract,8,431.37
CUST120093,Mumbai,27,Female,Prepaid,No Contract,16,425.29
CUST120094,Bangalore,37,Male,Postpaid,Month-to-Month,12,600.91
CUST120095,Mumbai,62,Male,Broadband,1-Year,19,1864.04
CUST120096,Mumbai,26,Male,Prepaid,No Contract,18,275.55
CUST120097,Mumbai,23,Male,Prepaid,No Contract,36,229.4
CUST120098,Pune,37,Female,Postpaid,1-Year,47,1266.47
CUST120099,Delhi,38,Male,Prepaid,No Contract,13,326.81
CUST120100,Pune,24,Male,Postpaid,1-Year,35,884.08
CUST120101,Delhi,55,Male,Postpaid,2-Year,23,1192.09
CUST120102,Gurgaon,65,Male,Broadband,2-Year,50,1154.72
CUST120103,Gurgaon,51,Male,Broadband,2-Year,68,2452.23
CUST120104,Bangalore,64,Female,Broadband,Month-to-Month,2,1700.76
CUST120105,Delhi,20,Female,Postpaid,1-Year,22,919.25
CUST120106,Noida,62,Male,Postpaid,1-Year,26,1200.15
CUST120107,Noida,34,Male,Prepaid,No Contract,29,393.41
CUST120108,Bangalore,60,Male,Postpaid,2-Year,18,816.48
CUST120109,Mumbai,19,Male,Prepaid,No Contract,33,489.08
CUST120110,Pune,59,Male,Prepaid,No Contract,34,204.14
CUST120111,Noida,29,Female,Prepaid,No Contract,13,427.76
CUST120112,Mumbai,30,Male,Postpaid,2-Year,44,1020.23
CUST120113,Bangalore,55,Female,Prepaid,No Contract,2,374.55
CUST120114,Mumbai,53,Female,Postpaid,Month-to-Month,21,535.36
CUST120115,Mumbai,29,Female,Prepaid,No Contract,4,358.65
CUST120116,Gurgaon,44,Female,Prepaid,No Contract,32,386.65
CUST120117,Mumbai,43,Female,Broadband,1-Year,38,2429.7
CUST120118,Delhi,64,Female,Broadband,Month-to-Month,19,2284.64
CUST120119,Gurgaon,57,Female,Broadband,2-Year,61,1664.46
CUST120120,Bangalore,22,Female,Postpaid,Month-to-Month,8,1264.04
CUST120121,Pune,49,Female,Broadband,1-Year,27,2294.33
CUST120122,Pune,53,Male,Prepaid,No Contract,30,230.14
CUST120123,Mumbai,62,Other,Broadband,1-Year,35,933.9
CUST120124,Bangalore,55,Female,Postpaid,Month-to-Month,23,1390.81
CUST120125,Delhi,33,Male,Postpaid,2-Year,69,1084.98
CUST120126,Bangalore,27,Male,Broadband,Month-to-Month,12,2309.64
CUST120127,Delhi,54,Male,Broadband,2-Year,51,2009.38
CUST120128,Gurgaon,32,Male,Prepaid,No Contract,24,225.56
CUST120129,Bangalore,28,Female,Prepaid,No Contract,28,325.5
CUST120130,Gurgaon,26,Male,Prepaid,No Contract,7,289.62
CUST120131,Delhi,35,Female,Postpaid,Month-to-Month,17,903.89
CUST120132,Noida,50,Male,Postpaid,Month-to-Month,24,678.63
CUST120133,Gurgaon,26,Female,Prepaid,No Contract,5,458.21
CUST120134,Delhi,58,Female,Postpaid,1-Year,35,1081.63
CUST120135,Delhi,32,Female,Postpaid,Month-to-Month,24,1011.64
CUST120136,Gurgaon,53,Male,Postpaid,Month-to-Month,3,1185.03
CUST120137,Delhi,53,Male,Prepaid,No Contract,10,455.86
CUST120138,Noida,18,Female,Prepaid,No Contract,2,231.48
CUST120139,Gurgaon,45,Male,Broadband,1-Year,18,1219.74
CUST120140,Noida,50,Female,Prepaid,No Contract,4,255.24
CUST120141,Delhi,18,Female,Postpaid,2-Year,20,500.7
CUST120142,Mumbai,23,Male,Prepaid,No Contract,10,457.09
CUST120143,Bangalore,28,Male,Broadband,Month-to-Month,11,1782.4
CUST120144,Bangalore,65,Female,Broadband,1-Year,24,1606.75
CUST120145,Bangalore,44,Female,Postpaid,1-Year,8,1351.2
CUST120146,Pune,22,Female,Prepaid,No Contract,35,407.1
CUST120147,Gurgaon,27,Female,Prepaid,No Contract,20,334.48
CUST120148,Mumbai,45,Male,Broadband,Month-to-Month,6,1114.29
CUST120149,Noida,33,Male,Prepaid,No Contract,34,348.92
CUST120150,Delhi,60,Female,Postpaid,Month-to-Month,16,746.25
CUST120151,Delhi,43,Male,Postpaid,2-Year,26,1128.9
CUST120152,Gurgaon,45,Female,Broadband,Month-to-Month,20,2230.79
CUST120153,Bangalore,31,Male,Postpaid,Month-to-Month,13,1158.34
CUST120154,Gurgaon,30,Female,Prepaid,No Contract,26,383.89
CUST120155,Delhi,18,Other,Prepaid,No Contract,10,437.22
CUST120156,Mumbai,52,Female,Broadband,1-Year,48,926.2
CUST120157,Bangalore,32,Female,Prepaid,No Contract,16,277.9
CUST120158,Gurgaon,46,Female,Postpaid,1-Year,32,969.93
CUST120159,Gurgaon,48,Female,Prepaid,No Contract,33,449.93
CUST120160,Bangalore,29,Female,Prepaid,No Contract,9,342.82
CUST120161,Pune,22,Male,Prepaid,No Contract,1,488.83
CUST120162,Bangalore,65,Male,Postpaid,1-Year,34,531.28
CUST120163,Noida,63,Female,Prepaid,No Contract,32,437.73
CUST120164,Gurgaon,49,Male,Broadband,Month-to-Month,10,1082.87
CUST120165,Gurgaon,27,Male,Broadband,2-Year,53,1711.98
CUST120166,Mumbai,22,Male,Prepaid,No Contract,28,371.09
CUST120167,Noida,44,Female,Broadband,Month-to-Month,19,2104.82
CUST120168,Mumbai,56,Male,Prepaid,No Contract,4,264.43
CUST120169,Noida,38,Female,Prepaid,No Contract,35,360.18
CUST120170,Pune,33,Male,Prepaid,No Contract,20,426.06
CUST120171,Delhi,46,Male,Broadband,1-Year,30,1926.95
CUST120172,Delhi,32,Male,Prepaid,No Contract,18,381.69
CUST120173,Delhi,55,Female,Postpaid,1-Year,32,1377.19
CUST120174,Gurgaon,24,Male,Broadband,1-Year,7,2088.66
CUST120175,Delhi,35,Female,Broadband,1-Year,20,996.8
CUST120176,Noida,36,Female,Broadband,1-Year,10,1350.71
CUST120177,Delhi,34,Male,Broadband,2-Year,63,876.25
CUST120178,Gurgaon,31,Male,Prepaid,No Contract,14,448.77
CUST120179,Delhi,58,Female,Prepaid,No Contract,31,407.51
CUST120180,Pune,65,Female,Prepaid,No Contract,15,272.37
CUST120181,Bangalore,27,Female,Prepaid,No Contract,33,293.15
CUST120182,Pune,42,Female,Broadband,Month-to-Month,17,1679.86
CUST120183,Pune,58,Female,Postpaid,2-Year,34,853.29
CUST120184,Mumbai,61,Male,Postpaid,Month-to-Month,15,1197.42
CUST120185,Gurgaon,26,Female,Prepaid,No Contract,10,298.26
CUST120186,Delhi,33,Female,Postpaid,1-Year,32,1408.97
CUST120187,Gurgaon,65,Female,Broadband,1-Year,16,2448.21
CUST120188,Bangalore,41,Female,Broadband,2-Year,21,1449.31
CUST120189,Delhi,38,Female,Postpaid,1-Year,48,1212.77
CUST120190,Delhi,51,Male,Broadband,Month-to-Month,7,2277.1
CUST120191,Bangalore,56,Female,Prepaid,No Contract,21,488.74
CUST120192,Bangalore,24,Male,Broadband,Month-to-Month,23,1234.9
CUST120193,Bangalore,24,Female,Prepaid,No Contract,16,204.03
CUST120194,Gurgaon,45,Male,Postpaid,1-Year,35,1469.74
CUST120195,Noida,52,Female,Postpaid,Month-to-Month,12,1010.78
CUST120196,Mumbai,27,Male,Postpaid,2-Year,25,900.05
CUST120197,Delhi,55,Male,Broadband,2-Year,16,1831.48
CUST120198,Noida,49,Male,Broadband,2-Year,27,1892.88
CUST120199,Pune,51,Female,Postpaid,Month-to-Month,21,1315.97
CUST120200,Delhi,41,Male,Postpaid,1-Year,12,773.37
CUST120201,Gurgaon,58,Female,Postpaid,2-Year,27,1353.8
CUST120202,Mumbai,64,Male,Broadband,Month-to-Month,22,1665.33
CUST120203,Delhi,63,Female,Prepaid,No Contract,8,378.6
CUST120204,Noida,58,Female,Broadband,Month-to-Month,10,1452.73
CUST120205,Gurgaon,19,Female,Postpaid,1-Year,34,669.9
CUST120206,Noida,59,Male,Postpaid,Month-to-Month,16,642.75
CUST120207,Bangalore,21,Female,Prepaid,No Contract,4,412.0
CUST120208,Mumbai,18,Male,Postpaid,Month-to-Month,19,885.85
CUST120209,Delhi,39,Male,Postpaid,Month-to-Month,16,1199.58
CUST120210,Gurgaon,28,Female,Broadband,Month-to-Month,16,1816.89
CUST120211,Delhi,65,Male,Postpaid,Month-to-Month,15,930.26
CUST120212,Gurgaon,28,Female,Postpaid,Month-to-Month,2,1341.72
CUST120213,Gurgaon,62,Male,Prepaid,No Contract,7,219.17
CUST120214,Noida,31,Female,Prepaid,No Contract,36,241.37
CUST120215,Gurgaon,44,Female,Broadband,Month-to-Month,18,1100.29
CUST120216,Noida,50,Female,Broadband,2-Year,18,1652.94
CUST120217,Mumbai,45,Female,Postpaid,1-Year,47,633.63
CUST120218,Noida,40,Female,Prepaid,No Contract,26,451.05
CUST120219,Pune,26,Male,Prepaid,No Contract,34,225.9
CUST120220,Gurgaon,35,Male,Prepaid,No Contract,4,418.71
CUST120221,Noida,60,Male,Postpaid,Month-to-Month,23,1439.52
CUST120222,Bangalore,41,Female,Prepaid,No Contract,21,463.82
CUST120223,Noida,44,Female,Broadband,2-Year,32,837.41
CUST120224,Bangalore,52,Female,Prepaid,No Contract,12,376.2
CUST120225,Mumbai,21,Female,Prepaid,No Contract,6,284.49
CUST120226,Gurgaon,39,Female,Postpaid,Month-to-Month,19,587.33
CUST120227,Delhi,28,Female,Prepaid,No Contract,33,289.56
CUST120228,Mumbai,24,Female,Prepaid,No Contract,34,325.45
CUST120229,Pune,58,Female,Broadband,Month-to-Month,20,1326.78
CUST120230,Bangalore,54,Male,Prepaid,No Contract,36,443.22
CUST120231,Gurgaon,51,Male,Prepaid,No Contract,6,378.88
CUST120232,Noida,29,Female,Prepaid,No Contract,25,302.67
CUST120233,Noida,21,Male,Prepaid,No Contract,6,406.16
CUST120234,Gurgaon,62,Male,Prepaid,No Contract,3,494.18
CUST120235,Delhi,19,Male,Postpaid,Month-to-Month,3,606.6
CUST120236,Delhi,64,Male,Postpaid,1-Year,28,563.18
CUST120237,Noida,18,Female,Prepaid,No Contract,34,318.43
CUST120238,Noida,35,Male,Postpaid,Month-to-Month,13,1393.5
CUST120239,Gurgaon,40,Female,Postpaid,Month-to-Month,16,1366.03
CUST120240,Gurgaon,51,Female,Broadband,2-Year,34,1321.22
CUST120241,Noida,21,Female,Prepaid,No Contract,7,313.82
CUST120242,Pune,59,Male,Postpaid,2-Year,68,1211.99
CUST120243,Noida,62,Male,Prepaid,No Contract,4,222.28
CUST120244,Bangalore,36,Female,Postpaid,Month-to-Month,21,919.45
CUST120245,Gurgaon,57,Female,Broadband,2-Year,61,1943.31
CUST120246,Mumbai,59,Female,Prepaid,No Contract,27,393.33
CUST120247,Gurgaon,57,Female,Broadband,Month-to-Month,2,1415.03
CUST120248,Noida,58,Male,Broadband,1-Year,13,1462.96
CUST120249,Gurgaon,26,Female,Prepaid,No Contract,24,401.69
CUST120250,Noida,40,Male,Postpaid,Month-to-Month,9,1279.68
CUST120251,Gurgaon,30,Male,Prepaid,No Contract,32,263.18
CUST120252,Noida,18,Female,Prepaid,No Contract,10,259.99
CUST120253,Gurgaon,29,Male,Postpaid,1-Year,30,1047.59
CUST120254,Mumbai,27,Male,Broadband,1-Year,11,1820.75
CUST120255,Bangalore,44,Male,Postpaid,1-Year,46,829.97
CUST120256,Delhi,36,Female,Prepaid,No Contract,28,301.09
CUST120257,Pune,57,Male,Broadband,1-Year,42,1453.13
CUST120258,Mumbai,49,Male,Postpaid,1-Year,12,1402.48
CUST120259,Mumbai,39,Female,Postpaid,2-Year,44,734.3
